,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,deposit,tenencia_ahorros,tenencia_corriente,tenencia_cdt,tenencia_tdc,tenencia_lb,tenencia_vehiculo,ingresos,egresos,saldo_captacion,saldo_tdc,monto_trx_tdc,cantidad_trx_tdc,saldo_lb,saldo_veh,monto_trx_debito,cantidad_trx_debito
2664,76,retired,divorced,primary,0,,0,0,cellular,531.1596735,5,-1,0,unknown,1,1,0,0,1,1,1,2813.434312,3102.952886,7971.956942,7488.21958,-11.50473672,,26527.72754,47749.74848,,0.722363422
2825,81,retired,married,primary,0,316.8507828,0,0,cellular,176.5021211,1,-1,0,unknown,1,1,0,0,1,1,1,,703.2313583,16909.17351,14302.11413,,15.97723794,11442.52949,61701.00548,,27.93245465
2840,65,retired,married,unknown,0,1042.76685,0,0,cellular,404.1669536,1,-1,0,unknown,1,1,0,0,1,1,1,,,,7483.630595,2633.352995,15.11336541,34814.56625,65911.49314,,
2841,64,retired,married,secondary,0,4841.021446,0,0,cellular,506.2463595,1,-1,0,unknown,1,1,0,0,1,1,1,1252.038744,840.5974414,,5741.24564,1666.686273,32.38644655,62519.05605,60462.77188,3268.096393,
2867,70,retired,married,secondary,0,2442.542443,0,0,cellular,211.8034336,2,-1,0,unknown,1,1,0,0,1,1,1,2639.03975,2707.176739,6613.927749,19577.32228,2591.591143,,39042.94503,28738.8395,,19.70047993
2880,67,retired,divorced,secondary,0,762.2949791,0,0,cellular,566.7039894,1,-1,0,unknown,1,1,0,0,1,1,1,2875.879623,,13059.69163,-901.9268202,-190.7338161,0.911125516,33585.67058,54775.78818,3552.99861,30.17331856
2931,76,retired,married,primary,0,3400.547264,0,0,cellular,150.0581996,1,92,3,success,1,1,0,0,1,1,1,366.3775224,,4481.997097,159.6520408,-384.2491662,35.34045556,37722.97257,51673.86728,4769.817629,46.27576933
2932,81,retired,married,unknown,0,5243.681554,0,0,telephone,162.5410149,1,94,2,other,1,1,1,0,1,1,1,,2862.541635,11705.07881,,,9.914371607,16804.05298,71684.45614,1245.436962,32.1860899
3013,72,retired,married,primary,0,3898.374604,0,0,cellular,650.6645846,4,115,1,other,1,1,0,0,1,1,1,976.3729405,,19003.87798,14304.42022,1933.650146,3.347901061,17376.45993,117841.933,,10.36706851
3029,75,retired,unknown,unknown,0,,0,0,cellular,446.8371435,7,-1,0,unknown,1,1,0,0,1,1,1,,1456.315945,13847.67592,1537.948518,286.1836807,32.22650525,49232.12745,18807.60608,5799.687885,-1.111513446
3267,78,retired,divorced,secondary,0,3263.40263,0,0,cellular,181.6034775,1,-1,0,unknown,1,1,0,1,1,,1,,1037.157015,8737.159465,6715.654844,882.0650345,45.31395587,8518.994608,98885.8231,2626.842013,20.71032835
3317,69,retired,married,unknown,0,490.7700967,0,0,telephone,263.5570444,1,90,1,success,1,1,0,0,1,1,1,2447.342527,2543.238594,,12009.6677,1867.703299,29.20339183,30702.47037,144863.9991,3984.673112,52.36473822
3444,73,retired,married,primary,0,,0,0,cellular,894.9680346,1,182,3,success,1,0,1,0,1,1,1,,543.9330127,13290.43984,2506.026687,786.2034259,1.489849025,45813.10553,35702.47703,4569.541302,41.05102513
3493,72,retired,unknown,primary,0,2415.9735,0,0,telephone,529.1530877,4,-1,0,unknown,1,,0,0,1,1,1,,-64.66048902,12738.32019,12871.13882,1137.406526,,2779.093686,67914.91994,7131.56664,33.04275079
3896,57,retired,married,unknown,0,1319.40058,0,0,cellular,1173.139916,1,-1,0,unknown,1,1,1,0,1,1,1,737.1928988,,10780.55293,9581.10451,1442.099638,24.76252314,60271.82779,53337.6258,3026.705353,29.0705798
4767,79,retired,divorced,unknown,0,,0,0,cellular,1124.319973,2,-1,0,unknown,1,1,0,0,1,1,1,1751.432368,1696.42868,10140.25587,5245.30737,700.7869996,16.91046749,5725.231026,47617.58017,1264.462645,43.31939627
4814,59,retired,married,secondary,0,45.92068022,0,0,unknown,847.0881146,1,-1,0,unknown,1,1,0,0,1,1,1,,2930.37324,11722.84448,2419.307676,1752.313778,32.38650077,22237.65266,69058.7659,2728.045348,-7.028200333
5230,67,retired,divorced,primary,0,2090.14499,0,0,cellular,189.002229,2,-1,0,unknown,1,1,1,0,1,1,1,34.61759042,-690.0249003,5893.262137,675.6923979,2018.865316,,24482.51698,82551.01588,3876.332695,31.57924393
5679,63,retired,unknown,primary,0,1814.80678,0,0,cellular,112.3135872,3,-1,0,unknown,0,1,0,0,1,1,1,2365.34179,2449.311771,12745.91888,4463.374557,1809.401405,26.1315239,8992.950343,86296.72484,-2012.881305,21.86533346
6148,43,retired,married,unknown,0,7357.705821,0,0,unknown,70.4361634,2,-1,0,unknown,0,1,0,0,1,1,1,2184.019193,2204.304856,,10032.93918,751.5998363,1.434356505,43998.79945,74422.06118,3647.054707,31.34304296
6603,76,retired,married,unknown,0,8999.303815,0,0,cellular,282.0344602,1,-1,0,unknown,0,,0,0,1,1,1,698.9121673,259.2081367,12583.5157,5941.160866,942.7497028,1.631518341,14483.05528,48435.17933,5020.254355,10.61030094
8335,65,retired,unknown,secondary,0,,0,0,cellular,484.0236578,1,-1,0,unknown,0,1,0,0,1,1,,682.129003,-42.13726439,9969.926243,6528.284169,-527.108621,34.08215227,-2985.869865,31387.19355,3648.548487,32.64322045
8873,77,retired,married,primary,0,2656.931486,0,0,telephone,154.9925607,5,94,15,success,0,1,0,0,1,,1,754.5095959,210.4096811,15135.85029,10206.52574,433.4739293,55.30324559,38354.9841,23417.04596,,40.44900619
9149,40,retired,single,unknown,0,1451.060803,0,0,unknown,34.53542956,7,-1,0,unknown,0,1,0,0,1,1,1,2242.976107,,11510.10887,10786.19634,-300.335622,-3.246935164,16175.11418,36755.27181,3070.720194,14.01359778
10672,41,retired,single,primary,0,2589.803978,0,0,cellular,239.2539056,1,-1,0,unknown,0,1,0,0,1,1,1,2960.181146,,11628.37398,9715.605635,2896.190273,22.34966621,38546.26937,69804.68045,386.9318543,4.620771358
10792,59,retired,divorced,primary,0,,0,0,cellular,341.4379223,1,-1,0,unknown,0,1,1,1,1,1,1,2396.369472,2380.086547,4573.423638,964.0217562,534.9559008,39.17440921,15614.51075,47984.01621,3152.76096,19.78513057
1731,85,retired,married,unknown,0,166.255441,0,0,cellular,413.459411,1,-1,0,unknown,1,1,0,0,0,1,1,,1690.641711,15916.73842,,,,52103.60898,87617.86105,4217.029397,17.16405497
2782,77,retired,married,unknown,0,1883.129094,0,0,telephone,389.6265006,1,-1,0,unknown,1,1,0,0,0,1,,1241.533719,864.5913214,11224.03144,,,,52314.31453,33342.26118,4741.939605,12.82629263
2871,60,retired,divorced,unknown,0,4289.436865,0,0,cellular,445.9528412,2,-1,0,unknown,1,1,0,1,0,1,1,1899.728976,1808.461231,15538.57892,,,,18832.90792,45542.25856,,23.92614057
10843,86,retired,divorced,unknown,0,208.7136299,0,0,telephone,183.3261148,1,-1,0,unknown,0,1,0,0,0,1,1,2895.933628,3165.277003,13426.3861,,,,17751.57802,87578.64681,3114.241992,
52,59,retired,married,secondary,0,,1,1,unknown,1152.981904,2,-1,0,unknown,1,0,1,0,1,0,1,7991.593533,,8217.450143,,-842.9682105,-9.747448602,,-18147.89939,1400.905019,28.30466524
1864,59,retired,married,unknown,0,248.8142734,1,1,cellular,715.8879818,2,366,1,other,1,0,1,1,1,0,,3144.296688,2848.336932,10667.24193,-4133.207295,1613.631735,35.2183203,,68866.44906,6387.618227,6.510351877
5304,60,retired,married,secondary,0,,1,1,cellular,136.6942527,7,-1,0,unknown,0,1,0,0,1,0,1,,3565.658821,5605.117921,,2031.662929,11.69668796,,32111.69511,1920.636876,
9767,60,retired,divorced,primary,0,-33.19135191,1,1,cellular,241.5492343,1,-1,0,unknown,0,1,1,0,1,0,1,2160.472038,2246.386514,9187.229504,16100.64091,483.3930615,19.64771462,,24427.09826,2720.576539,33.63681006
238,59,retired,unknown,primary,0,,1,0,unknown,962.8644455,2,-1,0,unknown,1,1,0,0,1,0,1,3406.729294,,14628.15505,14427.51457,2805.952842,35.22387321,,96219.38938,-2032.607722,
2784,65,retired,married,secondary,0,668.2640373,1,0,cellular,357.6947662,1,183,2,success,1,1,0,1,,0,1,3256.536116,3034.287485,18649.13081,7920.174672,139.5479474,28.61287275,,69960.08332,6150.935817,37.49990728
4656,60,retired,married,tertiary,0,2664.593769,1,0,cellular,427.1590566,1,-1,0,unknown,1,,0,0,1,0,1,4208.593984,3938.933549,18389.19649,10050.13159,1845.81663,20.35593327,,89037.09149,6839.584573,18.92060915
6105,56,retired,unknown,unknown,0,126.167557,1,0,unknown,201.3926065,2,-1,0,unknown,0,1,0,0,1,0,1,4512.779448,4334.252837,12010.45142,18123.53134,1205.81065,8.451085612,,89959.03509,3144.503798,13.61256867
8372,47,retired,married,unknown,0,-3.811118221,1,0,cellular,328.9375296,5,-1,0,unknown,0,1,0,0,1,0,1,,2794.221818,8830.865196,20379.11263,2898.445021,16.48139157,,35600.18216,4145.925452,33.7211584
280,59,retired,married,unknown,0,1003.076222,0,0,unknown,1256.714799,1,-1,0,unknown,1,1,0,0,1,0,1,2533.914628,2629.508223,10502.0922,14662.42538,941.3262921,5.661424127,,30955.90326,,
634,59,retired,divorced,secondary,0,722.3691329,0,0,cellular,789.671215,4,-1,0,unknown,1,1,0,0,1,0,1,1054.492368,,13257.73072,4378.668996,378.4617859,8.682135357,,32308.9952,2557.942196,7.810051232
860,51,retired,married,tertiary,0,791.4029151,0,0,cellular,401.4923578,5,-1,0,unknown,1,1,1,0,1,0,1,3256.49211,,6390.608986,24452.93127,2114.475288,53.51080146,,98636.63723,2693.527676,
979,51,retired,unknown,tertiary,0,604.0551018,0,0,cellular,759.5114262,2,-1,0,unknown,1,1,1,0,1,0,1,1231.093181,908.9543735,13897.93107,,,,,78034.79966,1270.340117,25.30142181
1224,61,retired,married,tertiary,0,,0,0,cellular,566.8256041,1,-1,0,unknown,1,1,0,0,1,0,1,732.63919,219.1239364,8054.041923,18510.7753,1923.098447,8.848105243,,47940.94244,2524.503804,18.29077232
1262,71,retired,unknown,unknown,0,2854.853261,0,0,cellular,213.4609835,1,-1,0,unknown,1,1,0,0,1,0,1,1281.124412,994.6177606,9746.118573,16029.1126,518.7851076,,,34423.58453,-9.782567559,31.87073721
1479,70,retired,divorced,primary,0,305.9678587,0,0,cellular,103.8980442,1,-1,0,unknown,1,1,0,1,1,0,1,1790.534166,1584.097278,11335.19958,13952.80557,,61.64531709,,76051.43256,1731.190579,4.914874024
1602,65,retired,married,primary,0,315.3560371,0,0,cellular,258.1550966,1,-1,0,unknown,1,1,0,1,1,,1,1488.65874,1256.685866,6978.677302,9382.415443,938.2470838,34.60650794,,68660.89846,2290.402476,16.69107304
1643,59,retired,married,primary,0,418.8252505,0,0,cellular,430.3773229,1,-1,0,unknown,1,1,0,0,1,0,1,594.3527888,44.61347294,14580.61309,6665.620975,-580.7622713,2.375045804,,96147.81441,3388.350033,36.82718549
2382,82,retired,married,primary,0,,0,0,cellular,453.4218054,1,-1,0,unknown,1,1,0,0,1,0,1,2765.796637,3111.391986,12933.21511,10364.9059,189.6062634,25.0546897,,52103.83473,40.83993077,16.21250773
2516,76,retired,married,primary,0,,0,0,cellular,248.3714319,2,192,1,failure,1,1,0,0,1,0,1,,1618.963639,11231.54226,,589.1353992,13.77597002,,92380.42098,,11.53924372
2543,82,retired,married,secondary,0,,0,0,telephone,218.2816588,1,-1,0,unknown,1,1,0,0,1,0,,,28.08581805,7674.189154,58.39931299,1829.880693,18.64738716,,84893.10199,5239.798007,25.88095176
2548,62,retired,unknown,secondary,0,1485.365114,0,0,cellular,598.3402748,1,196,1,success,1,1,0,0,1,0,1,397.0547561,-309.5851158,6637.683193,4896.473297,1441.834034,34.03022515,,111094.926,-975.6590628,23.38564625
2557,67,retired,divorced,tertiary,0,518.8386555,0,0,cellular,489.8831143,1,-1,0,unknown,1,1,0,1,1,0,1,2560.579703,2711.052725,5293.514675,1044.419278,2170.494601,13.15724469,,71748.66665,4722.577031,45.59766535
2583,71,retired,divorced,secondary,0,5652.815311,0,0,cellular,568.1603654,3,-1,0,unknown,1,,0,0,1,0,1,2412.892272,2573.765647,13363.24322,12834.66767,1001.983743,8.571494992,,73500.92096,4254.354071,13.30213143
2592,69,retired,married,unknown,0,58.65850147,0,0,cellular,452.7042648,2,-1,0,unknown,1,1,0,0,1,0,1,712.7238582,89.19362399,9851.145375,15409.81212,1840.654152,25.18060269,,29253.67193,3577.233431,15.03637231
2717,77,retired,unknown,secondary,0,56.78599271,0,0,cellular,223.5990408,1,-1,0,unknown,1,1,0,1,1,0,1,1078.91743,633.2773177,12675.25239,10018.20896,,25.59930785,,49959.51367,3452.399514,7.24716927
2754,83,retired,single,primary,0,2009.406762,0,0,telephone,998.6548549,3,-1,0,unknown,1,1,0,0,1,0,1,,2022.549989,,16629.68895,1061.903897,13.04956189,,69327.20741,2627.117457,
2850,72,retired,married,secondary,0,54.56157023,0,0,cellular,211.74643,3,-1,0,unknown,1,1,0,0,1,0,1,804.3201732,279.0557961,4434.167481,6263.503051,-1440.619282,,,108282.9682,3304.104682,10.48589712
3021,81,retired,divorced,secondary,0,533.5184395,0,0,telephone,493.9536722,1,-1,0,unknown,1,1,0,0,1,,1,-468.1952839,-1522.985985,17579.20548,12058.33812,,7.612141801,,83237.04257,5101.229298,5.270413472
3130,77,retired,unknown,tertiary,0,,0,0,telephone,505.2444262,2,-1,0,unknown,1,1,0,0,1,0,1,-30.91309866,,14157.18853,1530.501037,1413.988592,21.65119488,,99034.26919,-1616.077027,35.68816996
3138,72,retired,married,unknown,0,2659.812052,0,0,cellular,467.78882,2,82,3,success,1,1,0,0,1,0,1,1138.354265,605.2731254,8882.231749,9432.243276,1851.156159,37.1235334,,43514.171,3654.136815,27.52948483
3156,80,retired,married,secondary,0,2457.937581,0,0,telephone,760.8896432,1,181,2,failure,1,1,0,0,1,0,1,2957.024872,3320.474005,9974.665252,8781.414929,859.3470863,27.95497939,,84032.00802,6595.838733,8.580481114
3311,83,retired,married,tertiary,0,,0,0,telephone,683.294905,1,-1,0,unknown,1,1,0,0,1,0,1,1920.175184,1740.015651,2586.367857,11538.83792,1932.679837,,,42403.04852,3552.205508,-3.584085115
3337,74,retired,married,tertiary,0,1889.373321,0,0,cellular,237.1384666,1,185,2,success,1,1,0,0,1,0,1,,2298.309475,13083.05595,9877.644544,871.3673769,19.12045238,,68202.07152,2758.221379,32.76984629
3375,80,retired,divorced,primary,0,,0,0,cellular,610.4483349,1,223,3,other,1,1,0,1,1,0,1,942.1874908,605.0471556,8805.644319,3645.354034,-79.99173031,1.509122132,,81205.18748,2478.878819,2.793321442
3381,86,retired,married,primary,0,5298.690096,0,0,telephone,578.0385135,2,-1,0,unknown,1,1,1,0,1,0,1,240.2965964,-431.6620212,16166.58029,6103.515123,2135.165261,24.51554137,,57959.01713,,14.52290938
3415,75,retired,married,secondary,0,3815.425674,0,0,telephone,228.7931296,1,181,2,success,1,1,0,0,1,0,1,2704.464666,,14641.87663,5422.873515,438.1648958,35.81376228,,60234.05656,2628.378286,49.04175537
3546,78,retired,married,unknown,0,,0,0,telephone,390.2296147,3,-1,0,unknown,1,1,0,0,1,0,1,956.6706024,452.5198869,8315.003326,184.9528612,387.902937,42.11020791,,100066.1183,3355.891116,20.65607924
3610,71,retired,divorced,primary,0,288.2836105,0,0,cellular,324.2960086,1,425,1,success,1,1,,0,1,0,1,995.5328496,580.946526,1857.267669,14509.33213,2393.788946,16.50316461,,27807.76193,552.2406988,27.33208982
3649,68,retired,divorced,primary,0,522.6781476,0,0,telephone,396.8544018,1,-1,0,unknown,1,1,0,0,1,0,1,1353.76636,1079.841698,8247.142176,12906.87608,755.136611,12.70813599,,53278.05213,2778.543172,
4375,77,retired,married,primary,0,,0,0,telephone,219.4276867,3,277,12,failure,1,1,0,0,1,0,1,2321.502092,2483.572496,12083.30913,4533.321189,-1348.609827,24.23177294,,44424.49688,1100.272281,20.26536653
4432,62,retired,married,secondary,0,1544.723954,0,0,cellular,918.5765163,1,57,2,success,1,1,1,0,1,0,1,2483.664573,2447.424226,12893.49129,7555.374981,1268.134825,10.06164473,,78261.0298,2981.596912,8.02472731
4869,73,retired,unknown,tertiary,0,503.5090072,0,0,cellular,164.1659725,1,-1,0,unknown,1,1,0,0,1,0,1,1766.97739,1524.543206,12698.7167,3167.553802,1522.876675,16.701004,,98453.30874,3367.267149,45.34539071
5228,51,retired,married,secondary,0,1467.38913,0,0,unknown,645.8027436,1,-1,0,unknown,1,1,0,0,1,0,1,1293.535913,,13600.64025,9022.93396,,10.04833121,,63395.1387,1825.94199,34.98260543
5284,78,retired,divorced,primary,0,1446.946029,0,0,cellular,374.9650951,1,-1,0,unknown,1,1,0,0,1,0,1,,2624.63308,11923.40282,12243.76345,2373.198482,-8.720248724,,69087.49845,3529.735252,
5289,57,retired,single,primary,0,685.2011536,0,0,cellular,228.4522423,1,-1,0,unknown,0,0,1,1,1,,1,958.2646599,560.4704158,17566.74683,-2316.351195,1962.714971,13.23180405,,74150.17636,5080.076909,30.77485934
5799,77,retired,divorced,primary,0,689.7007108,0,0,telephone,157.4924559,7,-1,0,unknown,0,1,0,0,1,0,1,,2468.37554,8912.188707,4948.295075,695.9402357,36.17421053,,99217.3008,3046.714055,6.817911586
5911,55,retired,divorced,tertiary,0,887.5464915,0,0,cellular,154.1058958,3,-1,0,unknown,0,1,0,0,1,0,1,1456.211943,1221.746791,10435.23344,1678.210049,1220.901014,1.900570889,,-28294.00861,4436.432765,6.091992222
6095,55,retired,married,primary,0,3895.286021,0,0,cellular,85.62194914,1,-1,0,unknown,0,1,0,1,,0,1,510.7847054,-41.6127035,14898.50653,,2290.635168,13.16904026,,73202.95951,952.4013673,18.8590472
7216,60,retired,married,unknown,0,2164.744564,0,0,cellular,179.7526996,4,95,4,failure,0,1,0,1,1,0,1,1881.356281,1793.764698,11440.27735,-675.1052662,2509.120578,47.07995588,,41999.53934,6649.637573,
7561,69,retired,married,primary,0,2409.67091,0,0,cellular,179.1616328,1,186,1,failure,0,1,0,0,1,0,1,2592.259554,,,11583.86924,,39.55952768,,65279.49283,444.7273298,
8617,72,retired,divorced,unknown,0,69.92238643,0,0,telephone,382.2122361,1,-1,0,unknown,0,1,0,0,1,0,1,953.6933648,490.6588715,17909.14095,13351.69829,2394.344193,36.83292944,,60299.94795,4328.159095,27.38156234
8961,59,retired,married,primary,0,649.74858,0,0,cellular,203.8028056,6,-1,0,unknown,0,1,0,1,1,0,1,2344.041703,2429.634819,18982.10533,12392.82143,957.6474267,15.87849295,,51060.13596,,20.68315991
10002,65,retired,married,primary,0,503.680363,0,0,cellular,652.7110083,1,182,1,failure,0,1,0,1,1,0,1,-359.959932,-1356.484339,8723.31919,8998.952135,1914.39,-9.898341354,,116507.4119,378.6908687,14.16520532
10042,59,retired,married,secondary,0,408.9789527,0,0,cellular,304.6534593,2,-1,0,unknown,0,1,0,0,,,1,1755.658057,1641.14107,9966.846225,,2381.712841,,,51145.29883,1998.59685,10.8737959
11064,55,retired,married,tertiary,0,,0,0,unknown,559.0514845,3,-1,0,unknown,0,1,0,0,,0,,2653.006452,,11767.66289,3307.96706,43.51875415,16.9621687,,47605.64853,4304.359272,17.90349789
6102,58,retired,divorced,unknown,0,576.8487064,1,1,cellular,200.6594817,1,-1,0,unknown,0,1,0,,0,0,1,1839.154693,2130.166487,9625.326314,,,,,78171.26097,4856.58043,43.42688404
8889,54,retired,unknown,unknown,0,30.83208334,1,1,cellular,105.2150871,10,-1,0,unknown,0,1,1,1,0,0,1,2108.12936,2186.615122,7219.245672,,,,,64132.86821,988.8055561,36.7208964
10648,60,retired,married,primary,0,353.0131964,1,0,unknown,655.2959603,2,-1,0,unknown,0,1,0,0,0,0,1,5932.719748,5588.876798,9889.060723,,,,,86185.36317,-1065.786904,1.219902147
1472,77,retired,divorced,tertiary,0,4719.907337,0,0,cellular,189.1028084,1,-1,0,unknown,1,0,1,1,0,0,1,1305.06952,1027.18776,9880.540948,,,,,84394.95186,3727.155772,19.19419743
2120,56,retired,unknown,tertiary,0,13160.32372,0,0,cellular,1111.304826,1,-1,0,unknown,1,1,0,0,0,0,1,2912.365576,3322.12188,,,,,,76639.60338,4088.248167,17.86981488
2653,70,retired,divorced,secondary,0,82.90544444,0,0,cellular,242.7398769,1,-1,0,unknown,1,1,0,1,0,0,1,2248.528592,2473.74406,10067.23591,,,,,55950.65904,5193.696296,8.84887647
3131,66,retired,unknown,unknown,0,3666.367093,0,0,cellular,497.7027209,1,172,2,other,1,1,0,1,0,0,1,982.7399918,461.293265,8401.425715,,,,,59237.4253,,23.5898508
4076,74,retired,married,unknown,0,987.5584895,0,0,cellular,454.6847503,1,173,3,success,1,1,0,0,0,0,1,2555.810037,2615.358133,14440.23518,,,,,30740.05071,,6.6006962
4184,71,retired,married,tertiary,0,709.3998781,0,0,telephone,483.8779765,1,189,1,success,1,1,0,0,0,0,1,2057.261878,1998.468117,7595.175762,,,,,50618.48639,3426.658539,28.93616389
7460,60,retired,married,primary,0,496.2469925,0,0,unknown,420.1010953,1,-1,0,unknown,0,1,0,0,0,0,1,1518.909957,1432.260385,4009.371762,,,,,82230.05146,5149.799497,20.1230959
8053,56,retired,unknown,primary,0,,0,0,cellular,160.4206595,2,-1,0,unknown,0,1,0,0,0,0,1,2849.17052,3061.993666,14324.87451,,,,,44972.24829,6266.552419,13.00996617
666,59,retired,married,primary,0,,1,1,cellular,854.8428057,1,-1,0,unknown,1,1,0,0,1,1,0,5891.841843,4401.136454,18914.32993,12452.26496,570.3203519,-12.71698108,16832.12373,,5154.753135,30.93576148
3330,61,retired,unknown,unknown,0,2840.722872,1,1,cellular,275.4164575,1,-1,0,unknown,1,,0,0,1,1,0,5259.044977,,12553.80729,-1694.634128,2566.363871,16.67533406,30762.11632,,2314.858115,
9600,59,retired,married,secondary,0,1109.123686,1,1,cellular,267.7420341,1,-1,0,unknown,0,1,0,0,1,1,0,,,17021.17131,10101.00295,,12.08284928,27201.45342,,,9.663632872
2746,73,retired,divorced,unknown,0,7156.192857,1,0,cellular,187.9505681,1,-1,0,unknown,1,1,0,1,1,1,0,,1283.928577,14592.15762,3106.715893,2678.591153,,19479.83361,,2679.523768,30.10434648
3084,60,retired,divorced,tertiary,0,1057.008889,1,0,cellular,299.1774305,3,347,1,failure,1,1,0,0,1,1,0,5896.102384,5687.118091,12225.74936,2121.678851,2265.059952,19.765835,37726.1042,,4867.259256,35.4447726
3726,68,retired,married,secondary,0,2512.237398,1,0,telephone,576.5940029,2,-1,0,unknown,1,,0,0,1,1,0,2938.536253,,9408.955064,1161.799472,-197.9853184,20.193299,27368.11547,,2549.159835,7.525239837
4368,58,retired,divorced,primary,0,2548.444325,1,0,cellular,708.4498842,2,111,6,failure,1,1,0,0,1,1,0,,,9334.046836,959.540562,-290.6809714,9.053055232,46562.61489,,362.9549772,-3.9679657
4985,53,retired,married,secondary,0,723.7012409,1,0,cellular,404.8571042,2,-1,0,unknown,1,1,0,0,1,1,0,3130.501941,3069.300911,,6682.686997,407.6563888,,46772.00095,,3580.082729,
5697,57,retired,married,secondary,0,3797.558741,1,0,cellular,239.0081673,1,367,7,success,0,1,0,0,1,1,0,3945.083626,,13545.38946,22306.43083,-644.3744678,35.97152609,40400.49338,,3637.249391,11.78435572
5735,57,retired,married,unknown,0,301.2924198,1,0,unknown,203.8544881,1,-1,0,unknown,0,1,0,0,1,1,0,,1148.36721,4411.587105,11234.82933,1052.226319,,38361.59179,,5952.827986,23.04003735
6113,56,retired,divorced,primary,0,98.35266522,1,0,cellular,168.1833062,2,-1,0,unknown,0,,0,1,1,1,0,1887.411976,,4392.070251,152.171938,2522.416141,21.71543176,52052.40516,,3023.511014,22.84889847
7329,58,retired,married,secondary,0,-298.3483003,1,0,cellular,269.9676856,2,-1,0,unknown,0,1,1,0,1,1,0,,4032.549585,16872.98002,12763.58245,414.1621462,38.39555511,22819.91465,,1376.779979,14.89006619
7762,59,retired,divorced,secondary,0,,1,0,telephone,131.6085623,2,-1,0,unknown,0,1,0,1,1,1,0,4802.368926,4520.852831,9600.406973,10523.56035,1835.747743,17.89724699,29522.74241,,-41.49243327,
8338,55,retired,married,tertiary,0,198.8105668,1,0,cellular,113.8422387,1,-1,0,unknown,0,1,0,0,1,1,0,3810.345537,,-1003.824302,-3163.184423,1494.081337,16.70161929,55502.8222,,6187.371119,42.58957095
